block,timestamp,time_utc,user_tx_count,user_gas_used,l1_data_gas,reverted_gas,reverted_tx_count
60346000,1789138813,2026-09-11T15:00:13Z,34,5338710,0,551423,10
60358000,1789140044,2026-09-11T15:20:44Z,19,4188902,0,1138205,11
60370000,1789141267,2026-09-11T15:41:07Z,14,2028816,0,137353,1
60382000,1789142493,2026-09-11T16:01:33Z,23,6254510,0,62900,2
60394000,1789143711,2026-09-11T16:21:51Z,28,3637037,0,28157,1
60406000,1789144932,2026-09-11T16:42:12Z,16,1827975,0,198204,4
60418000,1789146147,2026-09-11T17:02:27Z,9,2979858,0,0,0
60430000,1789147368,2026-09-11T17:22:48Z,15,4782784,0,52892,1
60442000,1789148586,2026-09-11T17:43:06Z,15,1943402,0,42263,1
60454000,1789149804,2026-09-11T18:03:24Z,22,7109139,0,672744,11
60466000,1789151027,2026-09-11T18:23:47Z,12,2488158,0,62904,2
60478000,1789152249,2026-09-11T18:44:09Z,20,5243010,0,0,0
60490000,1789153474,2026-09-11T19:04:34Z,14,10268696,0,0,0
60502000,1789154701,2026-09-11T19:25:01Z,7,1313385,0,42251,1
60514000,1789155930,2026-09-11T19:45:30Z,566,18166617,0,220857,7
60526000,1789157159,2026-09-11T20:05:59Z,11,1774073,0,31551,1
60538000,1789158380,2026-09-11T20:26:20Z,6,1707610,0,0,0
60550000,1789159614,2026-09-11T20:46:54Z,9,1772672,0,42725,1
60562000,1789160833,2026-09-11T21:07:13Z,22,3269379,0,854491,9
60574000,1789162051,2026-09-11T21:27:31Z,23,3542308,0,0,0
60586000,1789163271,2026-09-11T21:47:51Z,4,713459,0,0,0
60598000,1789164491,2026-09-11T22:08:11Z,12,2103143,0,0,0
60610000,1789165707,2026-09-11T22:28:27Z,4,1204514,0,0,0
60622000,1789166926,2026-09-11T22:48:46Z,3,2453218,0,0,0
60634000,1789168144,2026-09-11T23:09:04Z,16,4075663,0,63384,2
60646000,1789169369,2026-09-11T23:29:29Z,21,3547169,0,925177,9
60658000,1789170614,2026-09-11T23:50:14Z,16,5753132,0,132053,1
60670000,1789171841,2026-09-12T00:10:41Z,14,3530132,0,440605,1
60682000,1789173062,2026-09-12T00:31:02Z,4,3683944,0,0,0
60694000,1789174281,2026-09-12T00:51:21Z,9,1198786,0,383911,2
60706000,1789175504,2026-09-12T01:11:44Z,4,623535,0,0,0
60718000,1789176727,2026-09-12T01:32:07Z,11,4157870,0,0,0
60730000,1789177948,2026-09-12T01:52:28Z,10,5431785,0,124852,4
60742000,1789179165,2026-09-12T02:12:45Z,8,1754292,0,0,0
60754000,1789180383,2026-09-12T02:33:03Z,8,2365767,0,150963,2
60766000,1789181605,2026-09-12T02:53:25Z,5,4485926,0,32929,1
60778000,1789182825,2026-09-12T03:13:45Z,5,1274225,0,403563,1
60790000,1789184042,2026-09-12T03:34:02Z,9,4572069,0,0,0
60802000,1789185261,2026-09-12T03:54:21Z,8,3282537,0,23350,1
60814000,1789186480,2026-09-12T04:14:40Z,7,1229981,0,0,0
60826000,1789187699,2026-09-12T04:34:59Z,6,1593146,0,0,0
60838000,1789188916,2026-09-12T04:55:16Z,16,4334780,0,662204,4
60850000,1789190136,2026-09-12T05:15:36Z,6,1017112,0,42978,1
60862000,1789191354,2026-09-12T05:35:54Z,4,1763020,0,0,0
60874000,1789192571,2026-09-12T05:56:11Z,4,2382915,0,0,0
60886000,1789193788,2026-09-12T06:16:28Z,6,1505949,0,0,0
60898000,1789195006,2026-09-12T06:36:46Z,3,570944,0,0,0
60910000,1789196227,2026-09-12T06:57:07Z,8,2398039,0,560593,1
60922000,1789197447,2026-09-12T07:17:27Z,7,10757645,0,5428096,1
60934000,1789198667,2026-09-12T07:37:47Z,5,1385070,0,0,0
60946000,1789199884,2026-09-12T07:58:04Z,4,417242,0,0,0
60958000,1789201099,2026-09-12T08:18:19Z,9,1620022,0,0,0
60970000,1789202317,2026-09-12T08:38:37Z,6,1009981,0,0,0
60982000,1789203532,2026-09-12T08:58:52Z,8,4208389,0,725713,1
60994000,1789204745,2026-09-12T09:19:05Z,4,1136421,0,0,0
61006000,1789205961,2026-09-12T09:39:21Z,9,1739191,0,0,0
61018000,1789207173,2026-09-12T09:59:33Z,10,1867652,0,157433,5
61030000,1789208387,2026-09-12T10:19:47Z,31,7207864,0,593842,6
61042000,1789209602,2026-09-12T10:40:02Z,15,3397114,0,0,0
61054000,1789210816,2026-09-12T11:00:16Z,9,803186,0,31585,1
61066000,1789212032,2026-09-12T11:20:32Z,8,4357987,0,0,0
61078000,1789213248,2026-09-12T11:40:48Z,6,2343881,0,597110,1
61090000,1789214461,2026-09-12T12:01:01Z,6,3180493,0,0,0
61102000,1789215675,2026-09-12T12:21:15Z,11,2523604,0,63150,2
61114000,1789216889,2026-09-12T12:41:29Z,10,3514535,0,211432,2
61126000,1789218104,2026-09-12T13:01:44Z,8,3033121,0,154615,1
61138000,1789219320,2026-09-12T13:22:00Z,23,4139680,0,0,0
61150000,1789220543,2026-09-12T13:42:23Z,30,12326393,0,406345,9
61162000,1789221768,2026-09-12T14:02:48Z,17,8212226,0,508896,1
61174000,1789222997,2026-09-12T14:23:17Z,22,5237165,0,1061317,10
61186000,1789224245,2026-09-12T14:44:05Z,13,4412234,0,0,0
61198000,1789225487,2026-09-12T15:04:47Z,17,3276435,0,93879,3
61210000,1789226725,2026-09-12T15:25:25Z,23,3498519,0,102635,1
61222000,1789227954,2026-09-12T15:45:54Z,13,7751879,0,0,0
61234000,1789229179,2026-09-12T16:06:19Z,20,4223860,0,0,0
61246000,1789230403,2026-09-12T16:26:43Z,15,3380795,0,158019,5
61258000,1789231628,2026-09-12T16:47:08Z,28,4463201,0,1126982,13
61270000,1789232846,2026-09-12T17:07:26Z,42,11955657,0,238158,5
61282000,1789234060,2026-09-12T17:27:40Z,11,2710193,0,0,0
61294000,1789235277,2026-09-12T17:47:57Z,7,860993,0,201505,1
61306000,1789236495,2026-09-12T18:08:15Z,8,1557653,0,0,0
61318000,1789237713,2026-09-12T18:28:33Z,11,1055815,0,0,0
61330000,1789238934,2026-09-12T18:48:54Z,9,1190259,0,0,0
61342000,1789240158,2026-09-12T19:09:18Z,7,768046,0,71751,1
61354000,1789241376,2026-09-12T19:29:36Z,46,4712739,0,0,0
61366000,1789242597,2026-09-12T19:49:57Z,9,2052158,0,215646,2
61378000,1789243818,2026-09-12T20:10:18Z,6,642748,0,0,0
61390000,1789245035,2026-09-12T20:30:35Z,8,1416253,0,0,0
61402000,1789246254,2026-09-12T20:50:54Z,39,23805189,0,17119461,19
61414000,1789247470,2026-09-12T21:11:10Z,12,3191582,0,0,0
61426000,1789248689,2026-09-12T21:31:29Z,16,3642646,0,0,0
61438000,1789249907,2026-09-12T21:51:47Z,9,4303121,0,0,0
61450000,1789251127,2026-09-12T22:12:07Z,1,288952,0,0,0
61462000,1789252346,2026-09-12T22:32:26Z,8,3557649,0,579839,2
61474000,1789253568,2026-09-12T22:52:48Z,18,6679304,0,415652,1
61486000,1789254785,2026-09-12T23:13:05Z,7,2405370,0,0,0
61498000,1789256002,2026-09-12T23:33:22Z,17,7607164,0,0,0
61510000,1789257219,2026-09-12T23:53:39Z,3,629617,0,0,0
61522000,1789258439,2026-09-13T00:13:59Z,1,21000,0,0,0
61534000,1789259658,2026-09-13T00:34:18Z,12,2841278,0,249144,1
61546000,1789260876,2026-09-13T00:54:36Z,4,181802,0,21000,1
61558000,1789262092,2026-09-13T01:14:52Z,4,196719,0,0,0
61570000,1789263310,2026-09-13T01:35:10Z,19,9072319,0,113972,2
61582000,1789264526,2026-09-13T01:55:26Z,17,2728084,0,0,0
61594000,1789265739,2026-09-13T02:15:39Z,4,842921,0,0,0
61606000,1789266956,2026-09-13T02:35:56Z,3,840692,0,0,0
61618000,1789268172,2026-09-13T02:56:12Z,8,1395940,0,0,0
61630000,1789269385,2026-09-13T03:16:25Z,9,635478,0,0,0
61642000,1789270599,2026-09-13T03:36:39Z,4,1691731,0,0,0
61654000,1789271815,2026-09-13T03:56:55Z,11,5096221,0,0,0
61666000,1789273029,2026-09-13T04:17:09Z,1,146194,0,0,0
61678000,1789274244,2026-09-13T04:37:24Z,1,166440,0,0,0
61690000,1789275459,2026-09-13T04:57:39Z,1,21512,0,0,0
61702000,1789276673,2026-09-13T05:17:53Z,3,104704,0,0,0
61714000,1789277888,2026-09-13T05:38:08Z,11,5394105,0,0,0
61726000,1789279102,2026-09-13T05:58:22Z,3,853864,0,0,0
61738000,1789280317,2026-09-13T06:18:37Z,6,1265523,0,0,0
61750000,1789281530,2026-09-13T06:38:50Z,4,2246642,0,0,0
61762000,1789282744,2026-09-13T06:59:04Z,16,3542739,0,149863,1
61774000,1789283956,2026-09-13T07:19:16Z,12,3860848,0,31611,1
61786000,1789285170,2026-09-13T07:39:30Z,15,2752254,0,230370,5
61798000,1789286384,2026-09-13T07:59:44Z,9,2271839,0,0,0
61810000,1789287601,2026-09-13T08:20:01Z,17,6713129,0,0,0
61822000,1789288817,2026-09-13T08:40:17Z,15,4410927,0,0,0
61834000,1789290033,2026-09-13T09:00:33Z,22,4087843,0,232455,6
61846000,1789291249,2026-09-13T09:20:49Z,16,3367397,0,145138,3
61858000,1789292466,2026-09-13T09:41:06Z,17,3851241,0,0,0
61870000,1789293683,2026-09-13T10:01:23Z,9,1659176,0,0,0
61882000,1789294900,2026-09-13T10:21:40Z,15,5194098,0,0,0
61894000,1789296116,2026-09-13T10:41:56Z,4,650250,0,0,0
61906000,1789297333,2026-09-13T11:02:13Z,5,1595002,0,0,0
61918000,1789298548,2026-09-13T11:22:28Z,10,1879096,0,0,0
61930000,1789299766,2026-09-13T11:42:46Z,13,2873059,0,0,0
61942000,1789300982,2026-09-13T12:03:02Z,11,3008220,0,1247373,4
61954000,1789302200,2026-09-13T12:23:20Z,8,1989501,0,94725,3
61966000,1789303417,2026-09-13T12:43:37Z,6,2412971,0,0,0
61978000,1789304634,2026-09-13T13:03:54Z,6,610362,0,31561,1
61990000,1789305848,2026-09-13T13:24:08Z,8,724906,0,51905,1
62002000,1789307068,2026-09-13T13:44:28Z,20,3487523,0,51893,1
62014000,1789308287,2026-09-13T14:04:47Z,8,1445055,0,0,0
62026000,1789309510,2026-09-13T14:25:10Z,12,6235118,0,55068,1
62038000,1789310729,2026-09-13T14:45:29Z,25,6411114,0,1104402,7
62050000,1789311957,2026-09-13T15:05:57Z,18,13937744,0,207620,4
62062000,1789313180,2026-09-13T15:26:20Z,8,1481435,0,0,0
62074000,1789314401,2026-09-13T15:46:41Z,22,4127766,0,220495,7
62086000,1789315621,2026-09-13T16:07:01Z,12,2067616,0,93357,3
62098000,1789316842,2026-09-13T16:27:22Z,12,2197562,0,0,0
62110000,1789318058,2026-09-13T16:47:38Z,12,3472757,0,28145,1
62122000,1789319275,2026-09-13T17:07:55Z,7,1551225,0,0,0
62134000,1789320495,2026-09-13T17:28:15Z,9,1712613,0,31573,1
62146000,1789321716,2026-09-13T17:48:36Z,8,1505517,0,0,0
62158000,1789322935,2026-09-13T18:08:55Z,6,543375,0,0,0
62170000,1789324154,2026-09-13T18:29:14Z,40,8803834,0,3397539,23
62182000,1789325374,2026-09-13T18:49:34Z,14,1706554,0,0,0
62194000,1789326593,2026-09-13T19:09:53Z,12,3530772,0,65394,2
62206000,1789327812,2026-09-13T19:30:12Z,8,1270929,0,314060,3
62218000,1789329031,2026-09-13T19:50:31Z,8,2773903,0,0,0
62230000,1789330251,2026-09-13T20:10:51Z,10,3506920,0,44690,1
62242000,1789331470,2026-09-13T20:31:10Z,18,1639202,0,373056,12
62254000,1789332685,2026-09-13T20:51:25Z,14,7627171,0,31095,1
62266000,1789333899,2026-09-13T21:11:39Z,6,571140,0,0,0
62278000,1789335116,2026-09-13T21:31:56Z,5,3717923,0,0,0
62290000,1789336333,2026-09-13T21:52:13Z,16,2071348,0,194452,2
62302000,1789337553,2026-09-13T22:12:33Z,19,2467255,0,787329,7
62314000,1789338772,2026-09-13T22:32:52Z,5,946422,0,69051,1
62326000,1789339992,2026-09-13T22:53:12Z,20,5690594,0,0,0
62338000,1789341207,2026-09-13T23:13:27Z,1,46261,0,0,0
62350000,1789342425,2026-09-13T23:33:45Z,13,1892603,0,195868,2
62362000,1789343644,2026-09-13T23:54:04Z,15,1827092,0,217725,7
62374000,1789344862,2026-09-14T00:14:22Z,5,4695972,0,0,0
62386000,1789346080,2026-09-14T00:34:40Z,9,3205860,0,0,0
62398000,1789347300,2026-09-14T00:55:00Z,8,1266568,0,31587,1
62410000,1789348515,2026-09-14T01:15:15Z,4,449736,0,0,0
62422000,1789349733,2026-09-14T01:35:33Z,4,2113658,0,0,0
62434000,1789350952,2026-09-14T01:55:52Z,7,1417954,0,0,0
62446000,1789352169,2026-09-14T02:16:09Z,8,1031586,0,89973,2
62458000,1789353388,2026-09-14T02:36:28Z,5,5146062,0,0,0
62470000,1789354603,2026-09-14T02:56:43Z,0,0,0,0,0
62482000,1789355820,2026-09-14T03:17:00Z,5,1141447,0,0,0
62494000,1789357037,2026-09-14T03:37:17Z,9,2021767,0,0,0
62506000,1789358255,2026-09-14T03:57:35Z,8,2121967,0,25478,1
62518000,1789359472,2026-09-14T04:17:52Z,6,1846369,0,0,0
62530000,1789360690,2026-09-14T04:38:10Z,5,392970,0,0,0
62542000,1789361906,2026-09-14T04:58:26Z,2,225857,0,0,0
62554000,1789363124,2026-09-14T05:18:44Z,6,1275456,0,0,0
62566000,1789364342,2026-09-14T05:39:02Z,5,789964,0,0,0
62578000,1789365560,2026-09-14T05:59:20Z,11,1491599,0,0,0
62590000,1789366776,2026-09-14T06:19:36Z,3,438403,0,0,0
62602000,1789367992,2026-09-14T06:39:52Z,4,1455270,0,0,0
62614000,1789369208,2026-09-14T07:00:08Z,6,1493397,0,782949,1
62626000,1789370426,2026-09-14T07:20:26Z,7,1731045,0,132567,3
62638000,1789371642,2026-09-14T07:40:42Z,3,571776,0,129691,1
62650000,1789372859,2026-09-14T08:00:59Z,5,2408806,0,0,0
62662000,1789374077,2026-09-14T08:21:17Z,11,3368355,0,132516,3
62674000,1789375292,2026-09-14T08:41:32Z,10,1626587,0,0,0
62686000,1789376506,2026-09-14T09:01:46Z,6,1201308,0,31599,1
62698000,1789377725,2026-09-14T09:22:05Z,5,745127,0,0,0
62710000,1789378942,2026-09-14T09:42:22Z,8,1804890,0,0,0
62722000,1789380160,2026-09-14T10:02:40Z,6,4779919,0,0,0
62734000,1789381377,2026-09-14T10:22:57Z,21,3466542,0,189438,6
62746000,1789382595,2026-09-14T10:43:15Z,9,1558514,0,0,0
62758000,1789383812,2026-09-14T11:03:32Z,4,4100858,0,288223,2
62770000,1789385030,2026-09-14T11:23:50Z,6,559263,0,0,0
62782000,1789386247,2026-09-14T11:44:07Z,10,1223143,0,0,0
