block,timestamp,time_utc,gas_used,tx_count_incl_arbos_internal
55149530,1788614191,2026-09-05T13:16:31Z,3913100,13
55149560,1788614194,2026-09-05T13:16:34Z,5086727,21
55149590,1788614197,2026-09-05T13:16:37Z,3754443,16
55149620,1788614200,2026-09-05T13:16:40Z,3803866,11
55149650,1788614203,2026-09-05T13:16:43Z,4091649,15
55149680,1788614206,2026-09-05T13:16:46Z,3082688,16
55149710,1788614209,2026-09-05T13:16:49Z,1987432,9
55149740,1788614212,2026-09-05T13:16:52Z,10137468,33
55149770,1788614215,2026-09-05T13:16:55Z,3565155,18
55149800,1788614218,2026-09-05T13:16:58Z,4113627,11
55149830,1788614221,2026-09-05T13:17:01Z,1299512,10
55149860,1788614224,2026-09-05T13:17:04Z,4667683,17
55149890,1788614227,2026-09-05T13:17:07Z,10216558,51
55149920,1788614230,2026-09-05T13:17:10Z,11011778,38
55149950,1788614234,2026-09-05T13:17:14Z,3401427,13
55149980,1788614237,2026-09-05T13:17:17Z,2805418,13
55150010,1788614240,2026-09-05T13:17:20Z,3878367,14
55150040,1788614243,2026-09-05T13:17:23Z,6542662,19
55150070,1788614246,2026-09-05T13:17:26Z,3385001,15
55150100,1788614249,2026-09-05T13:17:29Z,4907007,16
55150130,1788614251,2026-09-05T13:17:31Z,5324780,8
55150160,1788614252,2026-09-05T13:17:32Z,3235946,15
55150190,1788614255,2026-09-05T13:17:35Z,2786226,11
55150220,1788614258,2026-09-05T13:17:38Z,7303241,7
55150250,1788614261,2026-09-05T13:17:41Z,1382923,8
55150280,1788614264,2026-09-05T13:17:44Z,4727206,14
55150310,1788614267,2026-09-05T13:17:47Z,2006105,10
55150340,1788614270,2026-09-05T13:17:50Z,2456906,7
55150370,1788614273,2026-09-05T13:17:53Z,3145705,14
55150400,1788614276,2026-09-05T13:17:56Z,1708358,13
55150430,1788614280,2026-09-05T13:18:00Z,6387578,30
55150460,1788614283,2026-09-05T13:18:03Z,2100874,11
55150490,1788614286,2026-09-05T13:18:06Z,4569529,15
55150520,1788614289,2026-09-05T13:18:09Z,5444619,18
55150550,1788614292,2026-09-05T13:18:12Z,2249150,5
55150580,1788614295,2026-09-05T13:18:15Z,4916838,19
55150610,1788614298,2026-09-05T13:18:18Z,3877929,10
55150640,1788614301,2026-09-05T13:18:21Z,4165358,17
55150670,1788614304,2026-09-05T13:18:24Z,3930509,17
55150700,1788614307,2026-09-05T13:18:27Z,6484324,21
55150730,1788614310,2026-09-05T13:18:30Z,2919309,14
55150760,1788614313,2026-09-05T13:18:33Z,1790341,10
55150790,1788614316,2026-09-05T13:18:36Z,4083288,11
55150820,1788614319,2026-09-05T13:18:39Z,1065503,9
55150850,1788614322,2026-09-05T13:18:42Z,3643782,11
55150880,1788614325,2026-09-05T13:18:45Z,4786960,18
55150910,1788614328,2026-09-05T13:18:48Z,2199789,10
55150940,1788614331,2026-09-05T13:18:51Z,2049507,12
55150970,1788614334,2026-09-05T13:18:54Z,6918200,17
55151000,1788614337,2026-09-05T13:18:57Z,1334767,7
55151030,1788614341,2026-09-05T13:19:01Z,1992052,5
55151060,1788614344,2026-09-05T13:19:04Z,5685723,27
55151090,1788614347,2026-09-05T13:19:07Z,5270212,21
55151120,1788614350,2026-09-05T13:19:10Z,2078805,13
55151150,1788614353,2026-09-05T13:19:13Z,4433669,14
55151180,1788614356,2026-09-05T13:19:16Z,1166499,7
55151210,1788614359,2026-09-05T13:19:19Z,1359555,6
55151240,1788614362,2026-09-05T13:19:22Z,5281358,9
55151270,1788614365,2026-09-05T13:19:25Z,814564,6
55151300,1788614368,2026-09-05T13:19:28Z,4015047,17
55151330,1788614371,2026-09-05T13:19:31Z,1707118,9
55151360,1788614374,2026-09-05T13:19:34Z,4350581,17
55151390,1788614377,2026-09-05T13:19:37Z,2433450,10
55151420,1788614380,2026-09-05T13:19:40Z,1823544,13
55151450,1788614383,2026-09-05T13:19:43Z,4246175,24
55151480,1788614386,2026-09-05T13:19:46Z,5071267,17
55151510,1788614389,2026-09-05T13:19:49Z,11794521,19
55151540,1788614392,2026-09-05T13:19:52Z,5067397,9
55151570,1788614395,2026-09-05T13:19:55Z,1740436,10
55151600,1788614398,2026-09-05T13:19:58Z,2214043,10
55151630,1788614401,2026-09-05T13:20:01Z,6851182,8
55151660,1788614404,2026-09-05T13:20:04Z,3679054,13
55151690,1788614407,2026-09-05T13:20:07Z,2249992,11
55151720,1788614410,2026-09-05T13:20:10Z,2147357,11
55151750,1788614413,2026-09-05T13:20:13Z,2733090,13
55151780,1788614416,2026-09-05T13:20:16Z,1270352,5
55151810,1788614419,2026-09-05T13:20:19Z,1061778,6
55151840,1788614422,2026-09-05T13:20:22Z,3744710,12
55151870,1788614425,2026-09-05T13:20:25Z,4330826,7
55151900,1788614428,2026-09-05T13:20:28Z,2855460,8
55151930,1788614431,2026-09-05T13:20:31Z,3398524,11
55151960,1788614435,2026-09-05T13:20:35Z,4198259,12
55151990,1788614438,2026-09-05T13:20:38Z,1758795,10
55152020,1788614441,2026-09-05T13:20:41Z,1686090,13
55152050,1788614444,2026-09-05T13:20:44Z,1601246,11
55152080,1788614447,2026-09-05T13:20:47Z,6426837,12
55152110,1788614450,2026-09-05T13:20:50Z,4089206,18
55152140,1788614453,2026-09-05T13:20:53Z,3171543,10
55152170,1788614456,2026-09-05T13:20:56Z,1235706,7
55152200,1788614459,2026-09-05T13:20:59Z,1613414,9
55152230,1788614462,2026-09-05T13:21:02Z,2697025,12
55152260,1788614465,2026-09-05T13:21:05Z,1874383,7
55152290,1788614468,2026-09-05T13:21:08Z,3796385,15
55152320,1788614471,2026-09-05T13:21:11Z,1315991,7
55152350,1788614474,2026-09-05T13:21:14Z,3543597,10
55152380,1788614477,2026-09-05T13:21:17Z,2527396,8
55152410,1788614480,2026-09-05T13:21:20Z,3088873,8
55152440,1788614483,2026-09-05T13:21:23Z,2727155,10
55152470,1788614486,2026-09-05T13:21:26Z,831901,6
55152500,1788614489,2026-09-05T13:21:29Z,3377676,12
55152530,1788614492,2026-09-05T13:21:32Z,2637324,12
55152560,1788614495,2026-09-05T13:21:35Z,3899878,16
55152590,1788614498,2026-09-05T13:21:38Z,1920433,8
55152620,1788614501,2026-09-05T13:21:41Z,2054598,9
55152650,1788614504,2026-09-05T13:21:44Z,3031981,15
55152680,1788614507,2026-09-05T13:21:47Z,6206664,9
55152710,1788614510,2026-09-05T13:21:50Z,3649531,11
55152740,1788614513,2026-09-05T13:21:53Z,3795755,15
55152770,1788614516,2026-09-05T13:21:56Z,2068512,8
55152800,1788614519,2026-09-05T13:21:59Z,2237418,11
55152830,1788614522,2026-09-05T13:22:02Z,8548473,36
55152860,1788614525,2026-09-05T13:22:05Z,4465014,23
55152890,1788614528,2026-09-05T13:22:08Z,4228147,13
55152920,1788614532,2026-09-05T13:22:12Z,9466630,29
55152950,1788614536,2026-09-05T13:22:16Z,4215425,27
55152980,1788614539,2026-09-05T13:22:19Z,2912619,15
55153010,1788614542,2026-09-05T13:22:22Z,2881239,15
55153040,1788614545,2026-09-05T13:22:25Z,2692057,14
55153070,1788614548,2026-09-05T13:22:28Z,2581709,11
55153100,1788614551,2026-09-05T13:22:31Z,3823750,17
55153130,1788614554,2026-09-05T13:22:34Z,3497187,13
55153160,1788614557,2026-09-05T13:22:37Z,3580095,17
55153190,1788614560,2026-09-05T13:22:40Z,1886276,10
55153220,1788614563,2026-09-05T13:22:43Z,5848897,12
55153250,1788614566,2026-09-05T13:22:46Z,3566991,9
55153280,1788614569,2026-09-05T13:22:49Z,1849485,10
55153310,1788614572,2026-09-05T13:22:52Z,2050531,8
55153340,1788614575,2026-09-05T13:22:55Z,3098608,14
55153370,1788614578,2026-09-05T13:22:58Z,748245,6
55153400,1788614581,2026-09-05T13:23:01Z,2460458,11
55153430,1788614584,2026-09-05T13:23:04Z,4680423,13
55153460,1788614587,2026-09-05T13:23:07Z,2975796,12
55153490,1788614590,2026-09-05T13:23:10Z,3081453,11
55153520,1788614593,2026-09-05T13:23:13Z,2317509,11
55153550,1788614596,2026-09-05T13:23:16Z,2957359,6
55153580,1788614600,2026-09-05T13:23:20Z,910019,8
55153610,1788614603,2026-09-05T13:23:23Z,516786,6
55153640,1788614606,2026-09-05T13:23:26Z,4301185,18
55153670,1788614609,2026-09-05T13:23:29Z,4081115,12
55153700,1788614612,2026-09-05T13:23:32Z,1137963,9
55153730,1788614615,2026-09-05T13:23:35Z,3572931,21
55153760,1788614618,2026-09-05T13:23:38Z,1297547,9
55153790,1788614621,2026-09-05T13:23:41Z,1269775,12
55153820,1788614624,2026-09-05T13:23:44Z,2447331,15
55153850,1788614627,2026-09-05T13:23:47Z,4669741,13
55153880,1788614630,2026-09-05T13:23:50Z,3000921,10
55153910,1788614633,2026-09-05T13:23:53Z,3769244,25
55153940,1788614636,2026-09-05T13:23:56Z,1432183,8
55153970,1788614639,2026-09-05T13:23:59Z,3343087,19
55154000,1788614641,2026-09-05T13:24:01Z,0,2
55154030,1788614642,2026-09-05T13:24:02Z,5275369,20
55154060,1788614645,2026-09-05T13:24:05Z,3411050,17
55154090,1788614648,2026-09-05T13:24:08Z,2548206,13
55154120,1788614651,2026-09-05T13:24:11Z,3887733,18
55154150,1788614654,2026-09-05T13:24:14Z,6341069,24
55154180,1788614657,2026-09-05T13:24:17Z,1662396,12
55154210,1788614660,2026-09-05T13:24:20Z,5816033,17
55154240,1788614663,2026-09-05T13:24:23Z,13851544,169
55154270,1788614666,2026-09-05T13:24:26Z,5495393,19
55154300,1788614669,2026-09-05T13:24:29Z,1129825,6
55154330,1788614672,2026-09-05T13:24:32Z,1422829,10
55154360,1788614676,2026-09-05T13:24:36Z,4181234,22
55154390,1788614679,2026-09-05T13:24:39Z,1253288,10
55154420,1788614682,2026-09-05T13:24:42Z,2192655,13
55154450,1788614685,2026-09-05T13:24:45Z,3339165,24
55154480,1788614688,2026-09-05T13:24:48Z,3689623,13
55154510,1788614691,2026-09-05T13:24:51Z,3505653,11
55154540,1788614694,2026-09-05T13:24:54Z,2959448,10
55154570,1788614697,2026-09-05T13:24:57Z,5460447,9
55154600,1788614700,2026-09-05T13:25:00Z,1458447,13
55154630,1788614703,2026-09-05T13:25:03Z,2392795,10
55154660,1788614706,2026-09-05T13:25:06Z,1900844,14
55154690,1788614709,2026-09-05T13:25:09Z,1855764,8
55154720,1788614712,2026-09-05T13:25:12Z,1231925,7
55154750,1788614715,2026-09-05T13:25:15Z,1657799,8
55154780,1788614718,2026-09-05T13:25:18Z,1056627,5
55154810,1788614721,2026-09-05T13:25:21Z,1355415,5
55154840,1788614724,2026-09-05T13:25:24Z,1995438,7
55154870,1788614727,2026-09-05T13:25:27Z,2065882,9
55154900,1788614730,2026-09-05T13:25:30Z,1914426,8
55154930,1788614733,2026-09-05T13:25:33Z,1514155,9
55154960,1788614736,2026-09-05T13:25:36Z,4393528,9
55154990,1788614739,2026-09-05T13:25:39Z,1419222,7
55155020,1788614742,2026-09-05T13:25:42Z,1624608,11
55155050,1788614745,2026-09-05T13:25:45Z,2482119,13
55155080,1788614748,2026-09-05T13:25:48Z,2079845,10
55155110,1788614752,2026-09-05T13:25:52Z,2069983,9
55155140,1788614755,2026-09-05T13:25:55Z,2990752,7
55155170,1788614758,2026-09-05T13:25:58Z,2384401,4
55155200,1788614761,2026-09-05T13:26:01Z,1132422,10
55155230,1788614764,2026-09-05T13:26:04Z,2072505,13
55155260,1788614767,2026-09-05T13:26:07Z,5955301,30
55155290,1788614770,2026-09-05T13:26:10Z,7652900,11
55155320,1788614773,2026-09-05T13:26:13Z,4134358,17
55155350,1788614776,2026-09-05T13:26:16Z,3878664,8
55155380,1788614779,2026-09-05T13:26:19Z,1053199,4
55155410,1788614782,2026-09-05T13:26:22Z,1460169,5
55155440,1788614785,2026-09-05T13:26:25Z,2460817,11
55155470,1788614788,2026-09-05T13:26:28Z,5521790,15
55155500,1788614791,2026-09-05T13:26:31Z,6503736,13
55155530,1788614794,2026-09-05T13:26:34Z,6276488,12
55155560,1788614797,2026-09-05T13:26:37Z,1882507,14
55155590,1788614800,2026-09-05T13:26:40Z,2993772,12
55155620,1788614803,2026-09-05T13:26:43Z,1981040,11
55155650,1788614806,2026-09-05T13:26:46Z,1915040,8
55155680,1788614809,2026-09-05T13:26:49Z,3966225,14
55155710,1788614812,2026-09-05T13:26:52Z,4947891,27
55155740,1788614815,2026-09-05T13:26:55Z,1465944,9
55155770,1788614818,2026-09-05T13:26:58Z,6270388,20
55155800,1788614821,2026-09-05T13:27:01Z,1951568,9
55155830,1788614824,2026-09-05T13:27:04Z,2145210,10
55155860,1788614827,2026-09-05T13:27:07Z,930902,7
55155890,1788614830,2026-09-05T13:27:10Z,3493337,20
55155920,1788614833,2026-09-05T13:27:13Z,5158879,12
55155950,1788614836,2026-09-05T13:27:16Z,3144406,11
55155980,1788614839,2026-09-05T13:27:19Z,2544500,9
55156010,1788614842,2026-09-05T13:27:22Z,2570700,8
55156040,1788614846,2026-09-05T13:27:26Z,4004557,13
55156070,1788614849,2026-09-05T13:27:29Z,4329279,20
55156100,1788614852,2026-09-05T13:27:32Z,2854818,14
55156130,1788614855,2026-09-05T13:27:35Z,2565853,7
55156160,1788614858,2026-09-05T13:27:38Z,3457186,17
55156190,1788614861,2026-09-05T13:27:41Z,3364142,19
55156220,1788614864,2026-09-05T13:27:44Z,2386903,10
55156250,1788614867,2026-09-05T13:27:47Z,6954629,18
55156280,1788614870,2026-09-05T13:27:50Z,1122481,9
55156310,1788614873,2026-09-05T13:27:53Z,2498673,9
55156340,1788614876,2026-09-05T13:27:56Z,1493631,6
55156370,1788614879,2026-09-05T13:27:59Z,4461772,16
55156400,1788614882,2026-09-05T13:28:02Z,8879418,20
55156430,1788614885,2026-09-05T13:28:05Z,2558027,10
55156460,1788614888,2026-09-05T13:28:08Z,3118242,12
55156490,1788614891,2026-09-05T13:28:11Z,2238968,24
55156520,1788614894,2026-09-05T13:28:14Z,3885130,16
55156550,1788614897,2026-09-05T13:28:17Z,2423498,15
55156580,1788614900,2026-09-05T13:28:20Z,5162964,21
55156610,1788614903,2026-09-05T13:28:23Z,2362065,11
55156640,1788614906,2026-09-05T13:28:26Z,4292091,11
55156670,1788614909,2026-09-05T13:28:29Z,3186157,17
55156700,1788614912,2026-09-05T13:28:32Z,1680770,9
55156730,1788614915,2026-09-05T13:28:35Z,5817618,39
55156760,1788614918,2026-09-05T13:28:38Z,2970813,11
55156790,1788614921,2026-09-05T13:28:41Z,902847,7
55156820,1788614924,2026-09-05T13:28:44Z,1293022,5
55156850,1788614927,2026-09-05T13:28:47Z,3009302,10
55156880,1788614930,2026-09-05T13:28:50Z,949439,7
55156910,1788614933,2026-09-05T13:28:53Z,1368033,5
55156940,1788614936,2026-09-05T13:28:56Z,2478061,12
55156970,1788614939,2026-09-05T13:28:59Z,2656638,14
55157000,1788614943,2026-09-05T13:29:03Z,2282366,13
55157030,1788614946,2026-09-05T13:29:06Z,2361468,9
55157060,1788614949,2026-09-05T13:29:09Z,1382217,8
55157090,1788614952,2026-09-05T13:29:12Z,2408305,13
55157120,1788614955,2026-09-05T13:29:15Z,1936800,8
55157150,1788614958,2026-09-05T13:29:18Z,3633439,11
55157180,1788614961,2026-09-05T13:29:21Z,3378346,11
55157210,1788614964,2026-09-05T13:29:24Z,2938739,15
55157240,1788614967,2026-09-05T13:29:27Z,4311450,16
55157270,1788614970,2026-09-05T13:29:30Z,6631061,21
55157300,1788614973,2026-09-05T13:29:33Z,3209550,12
55157330,1788614976,2026-09-05T13:29:36Z,5299383,19
55157360,1788614979,2026-09-05T13:29:39Z,1922359,9
55157390,1788614982,2026-09-05T13:29:42Z,3176233,12
55157420,1788614985,2026-09-05T13:29:45Z,2397645,9
55157450,1788614988,2026-09-05T13:29:48Z,7215139,13
55157480,1788614991,2026-09-05T13:29:51Z,5238741,8
55157510,1788614994,2026-09-05T13:29:54Z,2332793,9
55157540,1788614997,2026-09-05T13:29:57Z,4274890,16
55157570,1788615000,2026-09-05T13:30:00Z,3070116,12
55157600,1788615003,2026-09-05T13:30:03Z,2545463,10
55157630,1788615007,2026-09-05T13:30:07Z,2142379,6
55157660,1788615010,2026-09-05T13:30:10Z,2175522,13
55157690,1788615013,2026-09-05T13:30:13Z,2791698,7
55157720,1788615016,2026-09-05T13:30:16Z,3557984,25
55157750,1788615017,2026-09-05T13:30:17Z,0,2
55157780,1788615019,2026-09-05T13:30:19Z,1824500,8
55157810,1788615022,2026-09-05T13:30:22Z,931929,6
55157840,1788615025,2026-09-05T13:30:25Z,1692970,8
55157870,1788615028,2026-09-05T13:30:28Z,963754,6
55157900,1788615031,2026-09-05T13:30:31Z,2191512,6
55157930,1788615034,2026-09-05T13:30:34Z,1785382,8
55157960,1788615037,2026-09-05T13:30:37Z,1227145,7
55157990,1788615040,2026-09-05T13:30:40Z,1697627,8
55158020,1788615043,2026-09-05T13:30:43Z,5064455,27
55158050,1788615046,2026-09-05T13:30:46Z,2661490,9
55158080,1788615049,2026-09-05T13:30:49Z,4070957,22
55158110,1788615052,2026-09-05T13:30:52Z,2075170,11
55158140,1788615056,2026-09-05T13:30:56Z,4036874,14
55158170,1788615059,2026-09-05T13:30:59Z,2594433,13
55158200,1788615062,2026-09-05T13:31:02Z,2031186,12
55158230,1788615065,2026-09-05T13:31:05Z,6739671,13
55158260,1788615068,2026-09-05T13:31:08Z,1568200,8
55158290,1788615071,2026-09-05T13:31:11Z,1906776,8
55158320,1788615074,2026-09-05T13:31:14Z,2588714,12
55158350,1788615077,2026-09-05T13:31:17Z,2107292,5
55158380,1788615080,2026-09-05T13:31:20Z,9953170,35
55158410,1788615083,2026-09-05T13:31:23Z,8423923,26
55158440,1788615086,2026-09-05T13:31:26Z,4790813,21
55158470,1788615089,2026-09-05T13:31:29Z,2390736,15
55158500,1788615092,2026-09-05T13:31:32Z,2439392,18
55158530,1788615095,2026-09-05T13:31:35Z,2578700,11
55158560,1788615098,2026-09-05T13:31:38Z,2417264,12
55158590,1788615101,2026-09-05T13:31:41Z,3583338,14
55158620,1788615104,2026-09-05T13:31:44Z,5041492,30
55158650,1788615107,2026-09-05T13:31:47Z,4811510,12
55158680,1788615110,2026-09-05T13:31:50Z,3755388,15
55158710,1788615113,2026-09-05T13:31:53Z,3805942,15
55158740,1788615116,2026-09-05T13:31:56Z,2327867,6
55158770,1788615119,2026-09-05T13:31:59Z,8456730,11
55158800,1788615123,2026-09-05T13:32:03Z,3155053,12
55158830,1788615126,2026-09-05T13:32:06Z,6043871,21
55158860,1788615129,2026-09-05T13:32:09Z,9013793,9
55158890,1788615132,2026-09-05T13:32:12Z,806069,3
55158920,1788615135,2026-09-05T13:32:15Z,3354202,9
55158950,1788615138,2026-09-05T13:32:18Z,6667027,16
55158980,1788615141,2026-09-05T13:32:21Z,3516282,9
55159010,1788615144,2026-09-05T13:32:24Z,2334194,11
55159040,1788615147,2026-09-05T13:32:27Z,3836658,13
55159070,1788615151,2026-09-05T13:32:31Z,12844602,11
55159100,1788615154,2026-09-05T13:32:34Z,5930130,9
55159130,1788615157,2026-09-05T13:32:37Z,2453839,9
55159160,1788615160,2026-09-05T13:32:40Z,8429089,20
55159190,1788615163,2026-09-05T13:32:43Z,4992877,13
55159220,1788615166,2026-09-05T13:32:46Z,2202606,7
55159250,1788615169,2026-09-05T13:32:49Z,5618045,12
55159280,1788615172,2026-09-05T13:32:52Z,3963897,17
55159310,1788615175,2026-09-05T13:32:55Z,1862216,6
55159340,1788615178,2026-09-05T13:32:58Z,3590004,12
55159370,1788615181,2026-09-05T13:33:01Z,4734548,27
55159400,1788615184,2026-09-05T13:33:04Z,5130846,24
55159430,1788615187,2026-09-05T13:33:07Z,2851867,7
55159460,1788615190,2026-09-05T13:33:10Z,4902287,20
55159490,1788615193,2026-09-05T13:33:13Z,3754802,22
55159520,1788615196,2026-09-05T13:33:16Z,4665642,18
55159550,1788615199,2026-09-05T13:33:19Z,1561907,6
55159580,1788615203,2026-09-05T13:33:23Z,6150163,10
55159610,1788615206,2026-09-05T13:33:26Z,2086564,9
55159640,1788615209,2026-09-05T13:33:29Z,2316514,10
55159670,1788615212,2026-09-05T13:33:32Z,3213873,15
55159700,1788615215,2026-09-05T13:33:35Z,6150916,20
55159730,1788615218,2026-09-05T13:33:38Z,3228964,14
55159760,1788615221,2026-09-05T13:33:41Z,3217415,21
55159790,1788615224,2026-09-05T13:33:44Z,989062,11
55159820,1788615227,2026-09-05T13:33:47Z,5152046,16
55159850,1788615230,2026-09-05T13:33:50Z,3416803,13
55159880,1788615233,2026-09-05T13:33:53Z,10793889,23
55159910,1788615236,2026-09-05T13:33:56Z,5036701,21
55159940,1788615239,2026-09-05T13:33:59Z,1274544,8
55159970,1788615242,2026-09-05T13:34:02Z,3133118,18
55160000,1788615245,2026-09-05T13:34:05Z,4091749,12
55160030,1788615248,2026-09-05T13:34:08Z,3581000,21
55160060,1788615251,2026-09-05T13:34:11Z,1986927,10
55160090,1788615254,2026-09-05T13:34:14Z,11161634,18
55160120,1788615257,2026-09-05T13:34:17Z,6587624,18
55160150,1788615260,2026-09-05T13:34:20Z,2791933,7
55160180,1788615263,2026-09-05T13:34:23Z,5505921,18
55160210,1788615266,2026-09-05T13:34:26Z,8032096,23
55160240,1788615269,2026-09-05T13:34:29Z,2101296,14
55160270,1788615272,2026-09-05T13:34:32Z,1391633,9
55160300,1788615275,2026-09-05T13:34:35Z,1313281,10
55160330,1788615278,2026-09-05T13:34:38Z,5582061,14
55160360,1788615281,2026-09-05T13:34:41Z,776416,6
55160390,1788615284,2026-09-05T13:34:44Z,3934557,13
55160420,1788615287,2026-09-05T13:34:47Z,1637283,13
55160450,1788615290,2026-09-05T13:34:50Z,788527,8
55160480,1788615294,2026-09-05T13:34:54Z,5482528,10
55160510,1788615297,2026-09-05T13:34:57Z,4227431,12
55160540,1788615300,2026-09-05T13:35:00Z,6165046,16
55160570,1788615303,2026-09-05T13:35:03Z,3117117,15
55160600,1788615306,2026-09-05T13:35:06Z,3089345,15
55160630,1788615309,2026-09-05T13:35:09Z,2203294,10
55160660,1788615312,2026-09-05T13:35:12Z,1264135,8
55160690,1788615315,2026-09-05T13:35:15Z,3365285,11
55160720,1788615318,2026-09-05T13:35:18Z,2154029,10
55160750,1788615321,2026-09-05T13:35:21Z,4142191,18
55160780,1788615324,2026-09-05T13:35:24Z,4481863,14
55160810,1788615327,2026-09-05T13:35:27Z,1851211,12
55160840,1788615330,2026-09-05T13:35:30Z,2037958,11
55160870,1788615333,2026-09-05T13:35:33Z,5164186,17
55160900,1788615336,2026-09-05T13:35:36Z,3012325,15
55160930,1788615339,2026-09-05T13:35:39Z,1300366,9
55160960,1788615342,2026-09-05T13:35:42Z,2429671,14
55160990,1788615345,2026-09-05T13:35:45Z,3037898,15
55161020,1788615348,2026-09-05T13:35:48Z,4688751,18
55161050,1788615351,2026-09-05T13:35:51Z,4888398,21
55161080,1788615354,2026-09-05T13:35:54Z,2524827,11
55161110,1788615357,2026-09-05T13:35:57Z,2719618,14
55161140,1788615360,2026-09-05T13:36:00Z,3222718,12
55161170,1788615363,2026-09-05T13:36:03Z,5579019,23
55161200,1788615366,2026-09-05T13:36:06Z,11607140,38
55161230,1788615369,2026-09-05T13:36:09Z,10381573,36
55161260,1788615372,2026-09-05T13:36:12Z,3054022,15
55161290,1788615375,2026-09-05T13:36:15Z,5533111,24
55161320,1788615378,2026-09-05T13:36:18Z,7691118,14
55161350,1788615382,2026-09-05T13:36:22Z,2452235,15
55161380,1788615385,2026-09-05T13:36:25Z,2772617,15
55161410,1788615388,2026-09-05T13:36:28Z,5101587,19
55161440,1788615391,2026-09-05T13:36:31Z,7217579,20
55161470,1788615394,2026-09-05T13:36:34Z,6111902,31
55161500,1788615397,2026-09-05T13:36:37Z,8370575,22
55161530,1788615400,2026-09-05T13:36:40Z,2300968,13
55161560,1788615403,2026-09-05T13:36:43Z,2767191,10
55161590,1788615406,2026-09-05T13:36:46Z,3508473,23
55161620,1788615407,2026-09-05T13:36:47Z,0,2
55161650,1788615410,2026-09-05T13:36:50Z,4405687,14
55161680,1788615413,2026-09-05T13:36:53Z,4148585,14
55161710,1788615416,2026-09-05T13:36:56Z,4893202,18
55161740,1788615419,2026-09-05T13:36:59Z,7933531,13
55161770,1788615422,2026-09-05T13:37:02Z,7369392,26
55161800,1788615425,2026-09-05T13:37:05Z,5003462,17
55161830,1788615428,2026-09-05T13:37:08Z,10140726,21
55161860,1788615431,2026-09-05T13:37:11Z,2873132,14
55161890,1788615434,2026-09-05T13:37:14Z,2667392,10
55161920,1788615438,2026-09-05T13:37:18Z,3140352,17
55161950,1788615441,2026-09-05T13:37:21Z,4931272,36
55161980,1788615444,2026-09-05T13:37:24Z,2593930,11
55162010,1788615447,2026-09-05T13:37:27Z,2674848,16
55162040,1788615450,2026-09-05T13:37:30Z,5304574,12
55162070,1788615453,2026-09-05T13:37:33Z,5509261,16
55162100,1788615456,2026-09-05T13:37:36Z,5588358,28
55162130,1788615459,2026-09-05T13:37:39Z,3115649,9
55162160,1788615462,2026-09-05T13:37:42Z,5472803,17
55162190,1788615465,2026-09-05T13:37:45Z,3229634,14
55162220,1788615468,2026-09-05T13:37:48Z,3007340,12
55162250,1788615471,2026-09-05T13:37:51Z,3206591,13
55162280,1788615474,2026-09-05T13:37:54Z,3995520,14
55162310,1788615477,2026-09-05T13:37:57Z,1072318,5
55162340,1788615480,2026-09-05T13:38:00Z,3502997,16
55162370,1788615483,2026-09-05T13:38:03Z,3187233,14
55162400,1788615486,2026-09-05T13:38:06Z,2237280,8
55162430,1788615489,2026-09-05T13:38:09Z,2043932,10
55162460,1788615492,2026-09-05T13:38:12Z,4019659,12
55162490,1788615495,2026-09-05T13:38:15Z,2341471,13
55162520,1788615498,2026-09-05T13:38:18Z,3483556,22
55162550,1788615501,2026-09-05T13:38:21Z,1925228,14
55162580,1788615504,2026-09-05T13:38:24Z,3034450,15
55162610,1788615507,2026-09-05T13:38:27Z,2662700,16
55162640,1788615510,2026-09-05T13:38:30Z,20774426,11
55162670,1788615513,2026-09-05T13:38:33Z,5540145,16
55162700,1788615516,2026-09-05T13:38:36Z,5588157,14
55162730,1788615520,2026-09-05T13:38:40Z,5732681,12
55162760,1788615523,2026-09-05T13:38:43Z,4188138,16
55162790,1788615526,2026-09-05T13:38:46Z,3614199,14
55162820,1788615529,2026-09-05T13:38:49Z,5326751,23
55162850,1788615532,2026-09-05T13:38:52Z,1971159,10
55162880,1788615535,2026-09-05T13:38:55Z,1605503,7
55162910,1788615538,2026-09-05T13:38:58Z,6396010,18
55162940,1788615541,2026-09-05T13:39:01Z,3381394,13
55162970,1788615544,2026-09-05T13:39:04Z,2434819,18
55163000,1788615547,2026-09-05T13:39:07Z,4664366,14
