block,timestamp,time_utc,gas_used,tx_count_incl_arbos_internal
53423950,1788439197,2026-09-03T12:39:57Z,3407492,18
53423980,1788439200,2026-09-03T12:40:00Z,3364818,15
53424010,1788439204,2026-09-03T12:40:04Z,12153435,33
53424040,1788439207,2026-09-03T12:40:07Z,2843451,10
53424070,1788439210,2026-09-03T12:40:10Z,3737455,17
53424100,1788439213,2026-09-03T12:40:13Z,2453033,10
53424130,1788439216,2026-09-03T12:40:16Z,7696210,18
53424160,1788439219,2026-09-03T12:40:19Z,7423332,22
53424190,1788439222,2026-09-03T12:40:22Z,2653602,18
53424220,1788439225,2026-09-03T12:40:25Z,7832616,34
53424250,1788439228,2026-09-03T12:40:28Z,2217636,16
53424280,1788439231,2026-09-03T12:40:31Z,8586417,37
53424310,1788439234,2026-09-03T12:40:34Z,2442736,11
53424340,1788439238,2026-09-03T12:40:38Z,5971933,28
53424370,1788439241,2026-09-03T12:40:41Z,3348850,13
53424400,1788439244,2026-09-03T12:40:44Z,2046858,16
53424430,1788439247,2026-09-03T12:40:47Z,4537206,18
53424460,1788439250,2026-09-03T12:40:50Z,1894693,5
53424490,1788439253,2026-09-03T12:40:53Z,4295265,15
53424520,1788439256,2026-09-03T12:40:56Z,7452775,18
53424550,1788439259,2026-09-03T12:40:59Z,7127506,20
53424580,1788439263,2026-09-03T12:41:03Z,5185787,26
53424610,1788439266,2026-09-03T12:41:06Z,2370259,20
53424640,1788439269,2026-09-03T12:41:09Z,7066282,23
53424670,1788439272,2026-09-03T12:41:12Z,3146845,12
53424700,1788439275,2026-09-03T12:41:15Z,4271412,16
53424730,1788439278,2026-09-03T12:41:18Z,3354904,15
53424760,1788439281,2026-09-03T12:41:21Z,2279214,8
53424790,1788439284,2026-09-03T12:41:24Z,2793406,12
53424820,1788439287,2026-09-03T12:41:27Z,3944332,10
53424850,1788439290,2026-09-03T12:41:30Z,2372669,10
53424880,1788439293,2026-09-03T12:41:33Z,4889870,12
53424910,1788439296,2026-09-03T12:41:36Z,6378781,13
53424940,1788439299,2026-09-03T12:41:39Z,2999789,11
53424970,1788439302,2026-09-03T12:41:42Z,2312687,8
53425000,1788439306,2026-09-03T12:41:46Z,3656351,13
53425030,1788439309,2026-09-03T12:41:49Z,4458062,16
53425060,1788439312,2026-09-03T12:41:52Z,6569216,14
53425090,1788439315,2026-09-03T12:41:55Z,3011003,12
53425120,1788439318,2026-09-03T12:41:58Z,8139111,34
53425150,1788439321,2026-09-03T12:42:01Z,1672846,11
53425180,1788439324,2026-09-03T12:42:04Z,2717122,10
53425210,1788439327,2026-09-03T12:42:07Z,2609399,14
53425240,1788439330,2026-09-03T12:42:10Z,3138256,9
53425270,1788439333,2026-09-03T12:42:13Z,8597361,14
53425300,1788439337,2026-09-03T12:42:17Z,2040639,11
53425330,1788439340,2026-09-03T12:42:20Z,3477653,15
53425360,1788439343,2026-09-03T12:42:23Z,2943270,9
53425390,1788439346,2026-09-03T12:42:26Z,2038702,12
53425420,1788439349,2026-09-03T12:42:29Z,4554918,18
53425450,1788439352,2026-09-03T12:42:32Z,2026019,7
53425480,1788439355,2026-09-03T12:42:35Z,2312484,10
53425510,1788439358,2026-09-03T12:42:38Z,3837921,14
53425540,1788439362,2026-09-03T12:42:42Z,939582,6
53425570,1788439365,2026-09-03T12:42:45Z,4170796,10
53425600,1788439368,2026-09-03T12:42:48Z,4697437,4
53425630,1788439371,2026-09-03T12:42:51Z,2463099,12
53425660,1788439374,2026-09-03T12:42:54Z,860096,7
53425690,1788439377,2026-09-03T12:42:57Z,2377546,9
53425720,1788439380,2026-09-03T12:43:00Z,4588832,22
53425750,1788439383,2026-09-03T12:43:03Z,4922537,17
53425780,1788439386,2026-09-03T12:43:06Z,4729769,19
53425810,1788439389,2026-09-03T12:43:09Z,2473032,7
53425840,1788439393,2026-09-03T12:43:13Z,4410330,18
53425870,1788439396,2026-09-03T12:43:16Z,1987365,17
53425900,1788439399,2026-09-03T12:43:19Z,3657700,14
53425930,1788439402,2026-09-03T12:43:22Z,7085351,14
53425960,1788439405,2026-09-03T12:43:25Z,655866,8
53425990,1788439408,2026-09-03T12:43:28Z,2060303,12
53426020,1788439411,2026-09-03T12:43:31Z,1663910,11
53426050,1788439414,2026-09-03T12:43:34Z,2916602,13
53426080,1788439418,2026-09-03T12:43:38Z,8841577,14
53426110,1788439421,2026-09-03T12:43:41Z,1165882,9
53426140,1788439424,2026-09-03T12:43:44Z,2202673,13
53426170,1788439427,2026-09-03T12:43:47Z,1840975,12
53426200,1788439430,2026-09-03T12:43:50Z,1512373,12
53426230,1788439433,2026-09-03T12:43:53Z,3033051,13
53426260,1788439436,2026-09-03T12:43:56Z,4456540,20
53426290,1788439439,2026-09-03T12:43:59Z,6308367,24
53426320,1788439442,2026-09-03T12:44:02Z,832905,11
53426350,1788439445,2026-09-03T12:44:05Z,4758915,19
53426380,1788439448,2026-09-03T12:44:08Z,1736017,11
53426410,1788439451,2026-09-03T12:44:11Z,7510367,12
53426440,1788439454,2026-09-03T12:44:14Z,6556439,28
53426470,1788439458,2026-09-03T12:44:18Z,1237855,7
53426500,1788439461,2026-09-03T12:44:21Z,4419700,17
53426530,1788439464,2026-09-03T12:44:24Z,1408752,6
53426560,1788439467,2026-09-03T12:44:27Z,2149450,30
53426590,1788439470,2026-09-03T12:44:30Z,3422626,13
53426620,1788439473,2026-09-03T12:44:33Z,1503461,6
53426650,1788439476,2026-09-03T12:44:36Z,3472882,7
53426680,1788439479,2026-09-03T12:44:39Z,2564802,9
53426710,1788439482,2026-09-03T12:44:42Z,840610,6
53426740,1788439485,2026-09-03T12:44:45Z,4541888,11
53426770,1788439488,2026-09-03T12:44:48Z,6881831,17
53426800,1788439491,2026-09-03T12:44:51Z,2884802,11
53426830,1788439494,2026-09-03T12:44:54Z,4166578,8
53426860,1788439498,2026-09-03T12:44:58Z,2333792,12
53426890,1788439501,2026-09-03T12:45:01Z,1011113,9
53426920,1788439504,2026-09-03T12:45:04Z,3822231,21
53426950,1788439507,2026-09-03T12:45:07Z,1791388,10
53426980,1788439510,2026-09-03T12:45:10Z,5661320,13
53427010,1788439513,2026-09-03T12:45:13Z,1070962,6
53427040,1788439516,2026-09-03T12:45:16Z,2248440,12
53427070,1788439519,2026-09-03T12:45:19Z,2108824,11
53427100,1788439522,2026-09-03T12:45:22Z,898537,9
53427130,1788439525,2026-09-03T12:45:25Z,5499327,9
53427160,1788439528,2026-09-03T12:45:28Z,1710230,10
53427190,1788439530,2026-09-03T12:45:30Z,0,2
53427220,1788439532,2026-09-03T12:45:32Z,2054331,17
53427250,1788439535,2026-09-03T12:45:35Z,4672020,17
53427280,1788439538,2026-09-03T12:45:38Z,2755436,10
53427310,1788439541,2026-09-03T12:45:41Z,2958626,17
53427340,1788439544,2026-09-03T12:45:44Z,1223842,9
53427370,1788439547,2026-09-03T12:45:47Z,3692121,14
53427400,1788439550,2026-09-03T12:45:50Z,7569126,14
53427430,1788439554,2026-09-03T12:45:54Z,3610498,13
53427460,1788439557,2026-09-03T12:45:57Z,5827757,16
53427490,1788439560,2026-09-03T12:46:00Z,2425804,13
53427520,1788439563,2026-09-03T12:46:03Z,4641661,19
53427550,1788439566,2026-09-03T12:46:06Z,6818748,11
53427580,1788439569,2026-09-03T12:46:09Z,2939537,14
53427610,1788439572,2026-09-03T12:46:12Z,2140680,16
53427640,1788439575,2026-09-03T12:46:15Z,2495220,21
53427670,1788439578,2026-09-03T12:46:18Z,916800,8
53427700,1788439581,2026-09-03T12:46:21Z,1250078,14
53427730,1788439584,2026-09-03T12:46:24Z,3926405,14
53427760,1788439587,2026-09-03T12:46:27Z,2793647,16
53427790,1788439591,2026-09-03T12:46:31Z,5205892,28
53427820,1788439594,2026-09-03T12:46:34Z,3553311,8
53427850,1788439597,2026-09-03T12:46:37Z,5918345,29
53427880,1788439600,2026-09-03T12:46:40Z,5275696,47
53427910,1788439603,2026-09-03T12:46:43Z,3766039,20
53427940,1788439606,2026-09-03T12:46:46Z,6297471,19
53427970,1788439609,2026-09-03T12:46:49Z,1162140,8
53428000,1788439612,2026-09-03T12:46:52Z,2641695,15
53428030,1788439615,2026-09-03T12:46:55Z,5776019,28
53428060,1788439618,2026-09-03T12:46:58Z,3397321,18
53428090,1788439622,2026-09-03T12:47:02Z,7013343,30
53428120,1788439625,2026-09-03T12:47:05Z,7033786,36
53428150,1788439628,2026-09-03T12:47:08Z,1737015,12
53428180,1788439631,2026-09-03T12:47:11Z,3484640,18
53428210,1788439634,2026-09-03T12:47:14Z,2375552,26
53428240,1788439637,2026-09-03T12:47:17Z,1752512,13
53428270,1788439640,2026-09-03T12:47:20Z,3652304,16
53428300,1788439644,2026-09-03T12:47:24Z,17417037,20
53428330,1788439647,2026-09-03T12:47:27Z,3475828,10
53428360,1788439650,2026-09-03T12:47:30Z,1764885,19
53428390,1788439653,2026-09-03T12:47:33Z,4741700,21
53428420,1788439656,2026-09-03T12:47:36Z,2377954,15
53428450,1788439659,2026-09-03T12:47:39Z,1714017,16
53428480,1788439662,2026-09-03T12:47:42Z,1865376,15
53428510,1788439666,2026-09-03T12:47:46Z,8090839,26
53428540,1788439669,2026-09-03T12:47:49Z,1141336,3
53428570,1788439672,2026-09-03T12:47:52Z,3649580,20
53428600,1788439675,2026-09-03T12:47:55Z,5463189,20
53428630,1788439678,2026-09-03T12:47:58Z,2985354,15
53428660,1788439681,2026-09-03T12:48:01Z,883788,11
53428690,1788439684,2026-09-03T12:48:04Z,3478380,18
53428720,1788439687,2026-09-03T12:48:07Z,1493947,16
53428750,1788439690,2026-09-03T12:48:10Z,3818355,23
53428780,1788439693,2026-09-03T12:48:13Z,3957387,19
53428810,1788439696,2026-09-03T12:48:16Z,6385490,21
53428840,1788439700,2026-09-03T12:48:20Z,2096263,15
53428870,1788439703,2026-09-03T12:48:23Z,1365346,15
53428900,1788439706,2026-09-03T12:48:26Z,2751272,13
53428930,1788439709,2026-09-03T12:48:29Z,843750,20
53428960,1788439712,2026-09-03T12:48:32Z,3016522,16
53428990,1788439715,2026-09-03T12:48:35Z,10746729,32
53429020,1788439718,2026-09-03T12:48:38Z,2421782,18
53429050,1788439721,2026-09-03T12:48:41Z,3042544,28
53429080,1788439726,2026-09-03T12:48:46Z,4041646,13
53429110,1788439729,2026-09-03T12:48:49Z,3723287,23
53429140,1788439732,2026-09-03T12:48:52Z,3148683,11
53429170,1788439735,2026-09-03T12:48:55Z,4966793,23
53429200,1788439738,2026-09-03T12:48:58Z,3120439,17
53429230,1788439741,2026-09-03T12:49:01Z,7257659,21
53429260,1788439744,2026-09-03T12:49:04Z,13405369,32
53429290,1788439747,2026-09-03T12:49:07Z,5194741,18
53429320,1788439751,2026-09-03T12:49:11Z,4075098,23
53429350,1788439754,2026-09-03T12:49:14Z,1400948,8
53429380,1788439757,2026-09-03T12:49:17Z,4908623,23
53429410,1788439760,2026-09-03T12:49:20Z,3250452,10
53429440,1788439763,2026-09-03T12:49:23Z,4183275,13
53429470,1788439766,2026-09-03T12:49:26Z,7444383,16
53429500,1788439769,2026-09-03T12:49:29Z,1585169,10
53429530,1788439772,2026-09-03T12:49:32Z,5827890,15
53429560,1788439775,2026-09-03T12:49:35Z,6153640,16
53429590,1788439778,2026-09-03T12:49:38Z,2244893,7
53429620,1788439781,2026-09-03T12:49:41Z,6299055,12
53429650,1788439784,2026-09-03T12:49:44Z,5748060,16
53429680,1788439788,2026-09-03T12:49:48Z,5205731,16
53429710,1788439791,2026-09-03T12:49:51Z,2240061,9
53429740,1788439794,2026-09-03T12:49:54Z,2246765,8
53429770,1788439797,2026-09-03T12:49:57Z,1598896,6
53429800,1788439800,2026-09-03T12:50:00Z,2593697,10
53429830,1788439803,2026-09-03T12:50:03Z,3037637,14
53429860,1788439806,2026-09-03T12:50:06Z,1270056,6
53429890,1788439809,2026-09-03T12:50:09Z,4471146,12
53429920,1788439812,2026-09-03T12:50:12Z,3860997,13
53429950,1788439815,2026-09-03T12:50:15Z,2656466,19
53429980,1788439818,2026-09-03T12:50:18Z,4613615,10
53430010,1788439821,2026-09-03T12:50:21Z,1873105,9
53430040,1788439824,2026-09-03T12:50:24Z,3336172,17
53430070,1788439828,2026-09-03T12:50:28Z,7094033,17
53430100,1788439831,2026-09-03T12:50:31Z,2495700,15
53430130,1788439834,2026-09-03T12:50:34Z,3747517,21
53430160,1788439837,2026-09-03T12:50:37Z,1677651,11
53430190,1788439840,2026-09-03T12:50:40Z,2632962,12
53430220,1788439843,2026-09-03T12:50:43Z,3930538,17
53430250,1788439846,2026-09-03T12:50:46Z,2387354,13
53430280,1788439849,2026-09-03T12:50:49Z,5409229,20
53430310,1788439852,2026-09-03T12:50:52Z,5667834,19
53430340,1788439855,2026-09-03T12:50:55Z,3602004,18
53430370,1788439858,2026-09-03T12:50:58Z,3144257,15
53430400,1788439862,2026-09-03T12:51:02Z,8546282,30
53430430,1788439865,2026-09-03T12:51:05Z,1513597,12
53430460,1788439868,2026-09-03T12:51:08Z,2756238,15
53430490,1788439871,2026-09-03T12:51:11Z,6325722,19
53430520,1788439874,2026-09-03T12:51:14Z,5493989,21
53430550,1788439877,2026-09-03T12:51:17Z,1638801,7
53430580,1788439880,2026-09-03T12:51:20Z,2264149,12
53430610,1788439883,2026-09-03T12:51:23Z,4355063,20
53430640,1788439886,2026-09-03T12:51:26Z,5614868,18
53430670,1788439889,2026-09-03T12:51:29Z,7697338,28
53430700,1788439892,2026-09-03T12:51:32Z,3553992,15
53430730,1788439895,2026-09-03T12:51:35Z,5088336,22
53430760,1788439898,2026-09-03T12:51:38Z,2241066,15
53430790,1788439901,2026-09-03T12:51:41Z,2145033,12
53430820,1788439905,2026-09-03T12:51:45Z,2336975,21
53430850,1788439905,2026-09-03T12:51:45Z,0,2
53430880,1788439908,2026-09-03T12:51:48Z,4819259,20
53430910,1788439911,2026-09-03T12:51:51Z,1891609,15
53430940,1788439914,2026-09-03T12:51:54Z,1501047,20
53430970,1788439918,2026-09-03T12:51:58Z,2883880,19
53431000,1788439921,2026-09-03T12:52:01Z,6777840,40
53431030,1788439924,2026-09-03T12:52:04Z,976356,6
53431060,1788439927,2026-09-03T12:52:07Z,5145577,22
53431090,1788439930,2026-09-03T12:52:10Z,3758518,15
53431120,1788439933,2026-09-03T12:52:13Z,1877414,13
53431150,1788439936,2026-09-03T12:52:16Z,3417135,14
53431180,1788439939,2026-09-03T12:52:19Z,4718160,20
53431210,1788439942,2026-09-03T12:52:22Z,1749604,10
53431240,1788439945,2026-09-03T12:52:25Z,1187382,13
53431270,1788439948,2026-09-03T12:52:28Z,4558492,19
53431300,1788439952,2026-09-03T12:52:32Z,6545144,23
53431330,1788439955,2026-09-03T12:52:35Z,5623853,17
53431360,1788439958,2026-09-03T12:52:38Z,3838983,22
53431390,1788439961,2026-09-03T12:52:41Z,7702158,29
53431420,1788439965,2026-09-03T12:52:45Z,6261744,14
53431450,1788439968,2026-09-03T12:52:48Z,1259424,16
53431480,1788439971,2026-09-03T12:52:51Z,3629358,18
53431510,1788439974,2026-09-03T12:52:54Z,5613928,28
53431540,1788439977,2026-09-03T12:52:57Z,7682822,31
53431570,1788439980,2026-09-03T12:53:00Z,8729093,39
53431600,1788439983,2026-09-03T12:53:03Z,2532406,16
53431630,1788439986,2026-09-03T12:53:06Z,1925569,16
53431660,1788439989,2026-09-03T12:53:09Z,2460894,15
53431690,1788439992,2026-09-03T12:53:12Z,2289245,16
53431720,1788439996,2026-09-03T12:53:16Z,4895783,24
53431750,1788439999,2026-09-03T12:53:19Z,1284846,14
53431780,1788440002,2026-09-03T12:53:22Z,2561877,25
53431810,1788440005,2026-09-03T12:53:25Z,4806818,18
53431840,1788440008,2026-09-03T12:53:28Z,6382860,27
53431870,1788440011,2026-09-03T12:53:31Z,3249834,34
53431900,1788440014,2026-09-03T12:53:34Z,2904539,18
53431930,1788440017,2026-09-03T12:53:37Z,2309253,19
53431960,1788440020,2026-09-03T12:53:40Z,1687977,15
53431990,1788440023,2026-09-03T12:53:43Z,7505169,25
53432020,1788440026,2026-09-03T12:53:46Z,5157822,36
53432050,1788440030,2026-09-03T12:53:50Z,1421364,12
53432080,1788440033,2026-09-03T12:53:53Z,3568213,17
53432110,1788440036,2026-09-03T12:53:56Z,2499938,14
53432140,1788440039,2026-09-03T12:53:59Z,3690345,18
53432170,1788440042,2026-09-03T12:54:02Z,2043305,20
53432200,1788440045,2026-09-03T12:54:05Z,5998691,20
53432230,1788440048,2026-09-03T12:54:08Z,4267198,22
53432260,1788440051,2026-09-03T12:54:11Z,2092854,17
53432290,1788440054,2026-09-03T12:54:14Z,5050099,28
53432320,1788440057,2026-09-03T12:54:17Z,3374954,19
53432350,1788440060,2026-09-03T12:54:20Z,2727735,20
53432380,1788440064,2026-09-03T12:54:24Z,2175125,26
53432410,1788440067,2026-09-03T12:54:27Z,5772011,47
53432440,1788440070,2026-09-03T12:54:30Z,5539810,36
53432470,1788440073,2026-09-03T12:54:33Z,4518731,29
53432500,1788440076,2026-09-03T12:54:36Z,5511665,24
53432530,1788440079,2026-09-03T12:54:39Z,1780327,16
53432560,1788440082,2026-09-03T12:54:42Z,5008726,27
53432590,1788440085,2026-09-03T12:54:45Z,2753659,22
53432620,1788440088,2026-09-03T12:54:48Z,2062317,15
53432650,1788440091,2026-09-03T12:54:51Z,4534347,21
53432680,1788440094,2026-09-03T12:54:54Z,5395672,31
53432710,1788440097,2026-09-03T12:54:57Z,3024963,22
53432740,1788440100,2026-09-03T12:55:00Z,462453,13
53432770,1788440104,2026-09-03T12:55:04Z,7753599,30
53432800,1788440107,2026-09-03T12:55:07Z,2871971,21
53432830,1788440110,2026-09-03T12:55:10Z,2859197,18
53432860,1788440113,2026-09-03T12:55:13Z,13985950,44
53432890,1788440116,2026-09-03T12:55:16Z,2320950,19
53432920,1788440119,2026-09-03T12:55:19Z,4125542,19
53432950,1788440122,2026-09-03T12:55:22Z,1676542,13
53432980,1788440125,2026-09-03T12:55:25Z,4730600,27
53433010,1788440128,2026-09-03T12:55:28Z,3463106,19
53433040,1788440131,2026-09-03T12:55:31Z,4668821,24
53433070,1788440134,2026-09-03T12:55:34Z,1336340,16
53433100,1788440138,2026-09-03T12:55:38Z,5845769,25
53433130,1788440141,2026-09-03T12:55:41Z,4652319,26
53433160,1788440144,2026-09-03T12:55:44Z,7309816,27
53433190,1788440147,2026-09-03T12:55:47Z,2607838,18
53433220,1788440150,2026-09-03T12:55:50Z,3939536,21
53433250,1788440153,2026-09-03T12:55:53Z,4985498,22
53433280,1788440156,2026-09-03T12:55:56Z,2839178,21
53433310,1788440159,2026-09-03T12:55:59Z,8160616,37
53433340,1788440162,2026-09-03T12:56:02Z,1706508,10
53433370,1788440166,2026-09-03T12:56:06Z,6453521,27
53433400,1788440169,2026-09-03T12:56:09Z,4771708,21
53433430,1788440172,2026-09-03T12:56:12Z,4428117,31
53433460,1788440175,2026-09-03T12:56:15Z,2536610,17
53433490,1788440178,2026-09-03T12:56:18Z,2958807,11
53433520,1788440181,2026-09-03T12:56:21Z,2859253,15
53433550,1788440184,2026-09-03T12:56:24Z,5202226,17
53433580,1788440187,2026-09-03T12:56:27Z,1999399,15
53433610,1788440190,2026-09-03T12:56:30Z,1824172,15
53433640,1788440193,2026-09-03T12:56:33Z,10120279,21
53433670,1788440196,2026-09-03T12:56:36Z,6980082,18
53433700,1788440199,2026-09-03T12:56:39Z,4364032,19
53433730,1788440203,2026-09-03T12:56:43Z,1597464,9
53433760,1788440206,2026-09-03T12:56:46Z,2685651,18
53433790,1788440209,2026-09-03T12:56:49Z,4000308,27
53433820,1788440212,2026-09-03T12:56:52Z,5451209,12
53433850,1788440215,2026-09-03T12:56:55Z,6702650,22
53433880,1788440218,2026-09-03T12:56:58Z,1372005,17
53433910,1788440221,2026-09-03T12:57:01Z,7449916,19
53433940,1788440224,2026-09-03T12:57:04Z,2572751,19
53433970,1788440227,2026-09-03T12:57:07Z,4191807,15
53434000,1788440231,2026-09-03T12:57:11Z,9640334,20
53434030,1788440234,2026-09-03T12:57:14Z,4930829,18
53434060,1788440237,2026-09-03T12:57:17Z,1990877,8
53434090,1788440240,2026-09-03T12:57:20Z,2224831,13
53434120,1788440243,2026-09-03T12:57:23Z,2021867,9
53434150,1788440246,2026-09-03T12:57:26Z,2144481,10
53434180,1788440249,2026-09-03T12:57:29Z,3952770,15
53434210,1788440252,2026-09-03T12:57:32Z,3446863,7
53434240,1788440255,2026-09-03T12:57:35Z,2531600,11
53434270,1788440259,2026-09-03T12:57:39Z,755534,6
53434300,1788440262,2026-09-03T12:57:42Z,1579518,11
53434330,1788440265,2026-09-03T12:57:45Z,6473834,18
53434360,1788440268,2026-09-03T12:57:48Z,3492036,13
53434390,1788440271,2026-09-03T12:57:51Z,4508929,15
53434420,1788440274,2026-09-03T12:57:54Z,3406829,15
53434450,1788440277,2026-09-03T12:57:57Z,2226638,11
53434480,1788440280,2026-09-03T12:58:00Z,5029622,15
53434510,1788440283,2026-09-03T12:58:03Z,11311422,16
53434540,1788440286,2026-09-03T12:58:06Z,4784706,13
53434570,1788440289,2026-09-03T12:58:09Z,4550022,13
53434600,1788440293,2026-09-03T12:58:13Z,2516386,8
53434630,1788440295,2026-09-03T12:58:15Z,0,2
53434660,1788440296,2026-09-03T12:58:16Z,0,2
53434690,1788440299,2026-09-03T12:58:19Z,2231289,9
53434720,1788440302,2026-09-03T12:58:22Z,4373023,12
53434750,1788440305,2026-09-03T12:58:25Z,2946987,10
53434780,1788440308,2026-09-03T12:58:28Z,4742616,16
53434810,1788440311,2026-09-03T12:58:31Z,3867467,16
53434840,1788440315,2026-09-03T12:58:35Z,708823,7
53434870,1788440318,2026-09-03T12:58:38Z,1756029,10
53434900,1788440321,2026-09-03T12:58:41Z,3818506,10
53434930,1788440324,2026-09-03T12:58:44Z,452529,5
53434960,1788440327,2026-09-03T12:58:47Z,12476284,42
53434990,1788440330,2026-09-03T12:58:50Z,3616484,17
53435020,1788440333,2026-09-03T12:58:53Z,7044621,16
53435050,1788440336,2026-09-03T12:58:56Z,4355434,14
53435080,1788440339,2026-09-03T12:58:59Z,1400073,12
53435110,1788440342,2026-09-03T12:59:02Z,3196132,12
53435140,1788440345,2026-09-03T12:59:05Z,1443175,7
53435170,1788440349,2026-09-03T12:59:09Z,1972074,10
53435200,1788440353,2026-09-03T12:59:13Z,1560515,9
53435230,1788440356,2026-09-03T12:59:16Z,1620772,10
53435260,1788440360,2026-09-03T12:59:20Z,2139093,15
53435290,1788440363,2026-09-03T12:59:23Z,3445394,20
53435320,1788440366,2026-09-03T12:59:26Z,2033862,19
53435350,1788440369,2026-09-03T12:59:29Z,6890335,29
53435380,1788440372,2026-09-03T12:59:32Z,3242219,16
53435410,1788440375,2026-09-03T12:59:35Z,3736911,19
53435440,1788440378,2026-09-03T12:59:38Z,5657218,28
53435470,1788440381,2026-09-03T12:59:41Z,2974904,22
53435500,1788440384,2026-09-03T12:59:44Z,7654196,30
53435530,1788440387,2026-09-03T12:59:47Z,1963725,14
53435560,1788440390,2026-09-03T12:59:50Z,3074690,20
53435590,1788440394,2026-09-03T12:59:54Z,2483233,24
53435620,1788440397,2026-09-03T12:59:57Z,2319017,18
53435650,1788440400,2026-09-03T13:00:00Z,4560155,24
53435680,1788440404,2026-09-03T13:00:04Z,2843103,20
53435710,1788440407,2026-09-03T13:00:07Z,3975789,20
53435740,1788440410,2026-09-03T13:00:10Z,4036368,21
53435770,1788440413,2026-09-03T13:00:13Z,2244671,20
53435800,1788440416,2026-09-03T13:00:16Z,2664685,19
53435830,1788440419,2026-09-03T13:00:19Z,4076149,38
53435860,1788440422,2026-09-03T13:00:22Z,2563089,20
53435890,1788440425,2026-09-03T13:00:25Z,7267599,30
53435920,1788440429,2026-09-03T13:00:29Z,1500841,10
53435950,1788440432,2026-09-03T13:00:32Z,2471937,29
53435980,1788440435,2026-09-03T13:00:35Z,3424947,22
53436010,1788440438,2026-09-03T13:00:38Z,3140744,20
53436040,1788440441,2026-09-03T13:00:41Z,5166011,32
53436070,1788440444,2026-09-03T13:00:44Z,7643127,34
53436100,1788440447,2026-09-03T13:00:47Z,4088971,23
53436130,1788440450,2026-09-03T13:00:50Z,6621921,29
53436160,1788440454,2026-09-03T13:00:54Z,3746502,21
53436190,1788440457,2026-09-03T13:00:57Z,4845276,28
53436220,1788440460,2026-09-03T13:01:00Z,5810044,28
53436250,1788440463,2026-09-03T13:01:03Z,3304683,20
53436280,1788440466,2026-09-03T13:01:06Z,2052799,16
53436310,1788440469,2026-09-03T13:01:09Z,1990569,9
53436340,1788440472,2026-09-03T13:01:12Z,2965301,14
53436370,1788440475,2026-09-03T13:01:15Z,5355782,17
53436400,1788440478,2026-09-03T13:01:18Z,4052456,19
53436430,1788440481,2026-09-03T13:01:21Z,2927573,20
53436460,1788440485,2026-09-03T13:01:25Z,3522838,17
53436490,1788440488,2026-09-03T13:01:28Z,4961176,41
53436520,1788440491,2026-09-03T13:01:31Z,6643174,16
53436550,1788440494,2026-09-03T13:01:34Z,4726012,21
53436580,1788440497,2026-09-03T13:01:37Z,10648403,21
53436610,1788440500,2026-09-03T13:01:40Z,2029234,15
53436640,1788440503,2026-09-03T13:01:43Z,3909118,32
53436670,1788440506,2026-09-03T13:01:46Z,5783716,25
53436700,1788440509,2026-09-03T13:01:49Z,4626276,38
53436730,1788440512,2026-09-03T13:01:52Z,2808214,16
53436760,1788440515,2026-09-03T13:01:55Z,7360003,24
53436790,1788440518,2026-09-03T13:01:58Z,2407393,20
53436820,1788440522,2026-09-03T13:02:02Z,1748267,15
53436850,1788440525,2026-09-03T13:02:05Z,4269351,20
53436880,1788440528,2026-09-03T13:02:08Z,1561875,16
53436910,1788440531,2026-09-03T13:02:11Z,5498298,26
53436940,1788440534,2026-09-03T13:02:14Z,9987021,40
53436970,1788440537,2026-09-03T13:02:17Z,8850477,49
53437000,1788440540,2026-09-03T13:02:20Z,4720805,36
53437030,1788440543,2026-09-03T13:02:23Z,1165540,14
53437060,1788440547,2026-09-03T13:02:27Z,4354635,21
53437090,1788440550,2026-09-03T13:02:30Z,2783807,18
53437120,1788440553,2026-09-03T13:02:33Z,3077499,8
53437150,1788440556,2026-09-03T13:02:36Z,3053243,19
53437180,1788440559,2026-09-03T13:02:39Z,1651864,14
53437210,1788440562,2026-09-03T13:02:42Z,3214076,30
53437240,1788440565,2026-09-03T13:02:45Z,3105553,25
53437270,1788440568,2026-09-03T13:02:48Z,5430720,27
53437300,1788440571,2026-09-03T13:02:51Z,1504952,15
53437330,1788440574,2026-09-03T13:02:54Z,2909395,21
53437360,1788440577,2026-09-03T13:02:57Z,4203924,23
53437390,1788440580,2026-09-03T13:03:00Z,3714570,20
53437420,1788440584,2026-09-03T13:03:04Z,1590686,14
53437450,1788440587,2026-09-03T13:03:07Z,6687570,35
53437480,1788440590,2026-09-03T13:03:10Z,9318420,48
53437510,1788440593,2026-09-03T13:03:13Z,3934485,26
53437540,1788440596,2026-09-03T13:03:16Z,4222102,20
53437570,1788440599,2026-09-03T13:03:19Z,2750550,19
53437600,1788440602,2026-09-03T13:03:22Z,7283730,12
53437630,1788440605,2026-09-03T13:03:25Z,5987985,18
53437660,1788440608,2026-09-03T13:03:28Z,4239521,20
53437690,1788440611,2026-09-03T13:03:31Z,2287841,16
53437720,1788440614,2026-09-03T13:03:34Z,3481647,17
53437750,1788440617,2026-09-03T13:03:37Z,4369758,14
53437780,1788440620,2026-09-03T13:03:40Z,1112026,10
53437810,1788440623,2026-09-03T13:03:43Z,7319330,21
53437840,1788440627,2026-09-03T13:03:47Z,2851452,20
53437870,1788440630,2026-09-03T13:03:50Z,4438994,30
53437900,1788440633,2026-09-03T13:03:53Z,4133073,14
